"id","submitdate","lastpage","startlanguage","seed","wiek","plec","G99Q99","G00Q00","G00Q01","G01Q00","G01Q01","G02Q00","G02Q01","G03Q00","G03Q01","G04Q00","G04Q01","G05Q00","G05Q01","G06Q00","G06Q01","G07Q00","G07Q01","G08Q00","G08Q01","G09Q00","G09Q01","G10Q00","G10Q01","G11Q00","G11Q01","G13Q00","G13Q01","G14Q00","G14Q01","G15Q00","G15Q01","G17Q00","G17Q01","G19Q00","G19Q01","G22Q00","G22Q01","G25Q00","G25Q01","G28Q00","G28Q01","G32Q00","G32Q01","G37Q00","G37Q01","G42Q00","G42Q01","G49Q00","G49Q01","G57Q00","G57Q01","G66Q00","G66Q01","G77Q00","G77Q01","G89Q00","G89Q01","G103Q00","G103Q01","G118Q00","G118Q01","G134Q00","G134Q01","G152Q00","G152Q01","G170Q00","G170Q01","G191Q00","G191Q01","G210Q00","G210Q01","interviewtime","groupTime32002","wiekTime","plecTime","groupTime32001","G99Q99Time","groupTime31920","G00Q00Time","G00Q01Time","groupTime31921","G01Q00Time","G01Q01Time","groupTime31922","G02Q00Time","G02Q01Time","groupTime31923","G03Q00Time","G03Q01Time","groupTime31924","G04Q00Time","G04Q01Time","groupTime31925","G05Q00Time","G05Q01Time","groupTime31926","G06Q00Time","G06Q01Time","groupTime31927","G07Q00Time","G07Q01Time","groupTime31928","G08Q00Time","G08Q01Time","groupTime31929","G09Q00Time","G09Q01Time","groupTime31930","G10Q00Time","G10Q01Time","groupTime31931","G11Q00Time","G11Q01Time","groupTime31934","G13Q00Time","G13Q01Time","groupTime31936","G14Q00Time","G14Q01Time","groupTime31937","G15Q00Time","G15Q01Time","groupTime31938","G17Q00Time","G17Q01Time","groupTime31939","G19Q00Time","G19Q01Time","groupTime31940","G22Q00Time","G22Q01Time","groupTime31941","G25Q00Time","G25Q01Time","groupTime31942","G28Q00Time","G28Q01Time","groupTime31943","G32Q00Time","G32Q01Time","groupTime31944","G37Q00Time","G37Q01Time","groupTime31945","G42Q00Time","G42Q01Time","groupTime31946","G49Q00Time","G49Q01Time","groupTime31949","G57Q00Time","G57Q01Time","groupTime31948","G66Q00Time","G66Q01Time","groupTime31950","G77Q00Time","G77Q01Time","groupTime31951","G89Q00Time","G89Q01Time","groupTime31952","G103Q00Time","G103Q01Time","groupTime31953","G118Q00Time","G118Q01Time","groupTime31954","G134Q00Time","G134Q01Time","groupTime31955","G152Q00Time","G152Q01Time","groupTime31956","G170Q00Time","G170Q01Time","groupTime31957","G191Q00Time","G191Q01Time","groupTime31958","G210Q00Time","G210Q01Time"
"117","1980-01-01 00:00:00","37","pl","812180482","23","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","3","10","4","10","5","10","6","10","7","10","14","7","9","10","11","7","12","8","14","8","15","8","20","7","40","8","25","6","24","6","24","4","40","2","40","4","25","4","40","5","35","3","40","1","30","3","40","1","80","6","80","3","50","1","120","3","60","1","120","7","120","7","50","6","120","7","2107.27","6.64","","","19.51","","15.22","","","7.51","","","7.62","","","7.18","","","7.66","","","9.99","","","8.3","","","11.43","","","10.37","","","11.21","","","11.84","","","8.9","","","10.2","","","10.13","","","10.97","","","11.49","","","13.01","","","10.13","","","19.34","","","7.98","","","8.12","","","940.55","","","14.58","","","471.16","","","341.76","","","9.16","","","10.64","","","13.53","","","8.86","","","10.77","","","9.98","","","7.47","","","6.96","","","8.92","","","8.18","",""
"118","","5","pl","198280731","22","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","10","","","3","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","6","","","","","","","","","","","","","","","","","","","71.46","14.1","","","16.09","","17.74","","","","","","9.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"119","","1","pl","1175006661","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.18","16.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120","","1","pl","575385862","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.83","9.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"121","1980-01-01 00:00:00","37","pl","2007810721","20","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","2","2","10","3","10","4","10","5","10","6","10","7","8","8","5","9","6","9","8","8","8","8","6","14","5","16","4","11","7","18","5","15","4","35","4","26","3","30","4","40","4","25","4","30","3","40","3","35","4","25","4","50","3","50","4","90","4","60","4","80","4","110","2","100","4","150","4","100","2","708.1","10.54","","","17.69","","92.89","","","10.63","","","12.88","","","11.5","","","11.53","","","15.63","","","13.17","","","14.74","","","15.02","","","16.04","","","12.56","","","17.07","","","16.51","","","15.73","","","16.74","","","16.16","","","16.47","","","17.65","","","17.54","","","17.61","","","10.99","","","11.7","","","11.12","","","105.28","","","14.69","","","11.04","","","11.84","","","17.48","","","15.16","","","13.33","","","12.54","","","16.25","","","15.25","","","23.49","","","11.64","",""
"122","1980-01-01 00:00:00","37","pl","1570758429","34","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","3","3","2","10","3","10","4","10","5","9","6","10","7","6","18","5","8","6","12","5","10","5","16","5","8","5","15","5","13","5","10","6","20","5","23","5","24","5","18","5","30","5","18","5","30","5","20","5","30","5","30","5","50","5","50","5","60","5","80","5","33","5","70","5","80","5","50","5","70","6","624.86","14.38","","","115.97","","33.18","","","11.85","","","14.35","","","10.79","","","12.08","","","16.44","","","14.19","","","14.9","","","17.52","","","13.99","","","17.83","","","13.87","","","11.32","","","13.24","","","15.53","","","13.61","","","13.44","","","13.98","","","13.82","","","17.5","","","16.12","","","11.92","","","12.96","","","11.53","","","15.01","","","11.68","","","10.78","","","12.6","","","14.43","","","11.11","","","13.38","","","13.75","","","11.06","","","11.57","","","13.18","",""
"123","","1","pl","493469211","18","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.73","9.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"124","1980-01-01 00:00:00","37","pl","169816654","18","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","6","8","6","9","7","9","8","8","8","7","12","5","13","3","14","8","14","7","14","7","17","7","17","5","25","3","21","5","15","6","28","4","27","4","37","2","38","3","34","3","34","4","40","4","47","1","40","2","66","2","50","2","55","2","70","2","66","2","55","2","68","2","584.35","7.68","","","58.85","","19.14","","","10.89","","","13.61","","","10.58","","","11.18","","","11.83","","","11.22","","","12.06","","","19.13","","","13.09","","","22.13","","","14.35","","","13.34","","","16.14","","","13.62","","","13.74","","","15.4","","","16.3","","","14.48","","","11.82","","","20.68","","","16.72","","","14.06","","","13.34","","","13.28","","","15.26","","","12.72","","","12.43","","","27.59","","","16.09","","","13.2","","","14.12","","","13.44","","","13.75","","","17.09","",""
"125","1980-01-01 00:00:00","37","pl","694295156","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","2","8","2","10","3","10","4","10","5","10","5","8","7","8","7","8","9","5","10","7","10","7","13","8","7","8","8","7","10","5","12","6","10","7","18","2","20","5","7","6","15","7","18","7","16","7","35","8","40","3","15","6","30","3","25","5","40","6","35","7","25","2","40","8","45","6","50","7","40","8","407.56","16.2","","","21.41","","22.96","","","8.65","","","6.63","","","8.26","","","7.47","","","8.81","","","9.13","","","9.61","","","12.21","","","10.5","","","10.86","","","9.86","","","9.19","","","11.62","","","12.63","","","9.7","","","9.17","","","9.92","","","8.4","","","8.72","","","8.03","","","11.63","","","10.53","","","9.17","","","11.35","","","10.5","","","12.89","","","9.83","","","10.49","","","14.07","","","13.32","","","9.92","","","12.06","","","8.83","","","13.03","",""
"126","","1","pl","1329756413","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1","26.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127","1980-01-01 00:00:00","37","pl","1229859907","54","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","1","2","6","3","6","4","6","5","6","6","6","7","6","8","5","10","5","10","5","12","5","10","5","12","5","10","4","14","5","12","4","12","5","24","4","20","3","28","3","20","4","35","4","25","4","40","3","60","3","75","3","80","3","100","3","90","3","80","3","120","3","120","3","200","3","150","2","150","3","545.79","15.66","","","50.62","","19.85","","","12.48","","","11.17","","","10.27","","","15.28","","","10.1","","","11.33","","","9.92","","","13.71","","","17.62","","","15.01","","","14.01","","","11.45","","","17.7","","","12.8","","","9.45","","","13.8","","","12.97","","","14","","","12.02","","","10.62","","","21.44","","","15.75","","","13.74","","","10.35","","","21.35","","","15.85","","","10.12","","","15.48","","","16.3","","","10.67","","","12.44","","","12.06","","","18.05","","","10.35","",""
"128","","9","pl","1402539785","22","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","0","","","","","","","","","","","","","8","10","","","","","","","","","13","5","","","","","","","15","1","10","3","","","25","4","","","","","","","","","","","","","","","","","","","","","","","","","89","1","","","","","132.34","7.9","","","9.59","","29.05","","","","","","","","","","","","","","","","","","","","","11.56","","","","","","","","","","","","","","","14.11","","","","","","","","","","","","14.29","","","19.09","","","","","","10.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2","","","","","","","",""
"129","1980-01-01 00:00:00","37","pl","696234130","33","mężczyzna","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","1","9","2","10","3","10","4","10","100","1","6","7","6","5","6","8","0","0","7","7","9","7","12","5","17","5","8","4","8","5","11","6","14","7","14","7","15","7","19","4","17","7","23","4","29","5","24","4","18","4","44","3","1","1","17","5","18","5","32","7","87","7","55","4","45","5","50","5","140","6","617.83","14.9","","","93.26","","19.13","","","12.81","","","12.88","","","11.16","","","37.1","","","10.16","","","10.53","","","10.74","","","14.29","","","11.32","","","18.05","","","9.83","","","10.38","","","9.78","","","13.04","","","9.96","","","11.92","","","11.68","","","13.3","","","12.56","","","10.86","","","9.92","","","11.28","","","14.83","","","9.34","","","35.71","","","18.95","","","40.48","","","10.05","","","14.52","","","10.64","","","13.96","","","11.38","","","13.67","","","13.46","",""
"130","","1","pl","1715926535","22","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.14","18.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131","","1","pl","1385385821","17","mężczyzna","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16","8.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132","","1","pl","783627141","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.54","11.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"133","","1","pl","1668146789","21","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.22","9.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"134","","1","pl","1520496138","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.46","11.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"135","","1","pl","1753908992","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.66","11.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"136","1980-01-01 00:00:00","37","pl","1239971492","20","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","9","2","10","3","10","4","10","5","10","5","7","8","7","7","7","8","8","11","10","6","7","13","7","7","7","17","7","18","9","13","8","16","7","10","5","21","7","20","7","23","7","43","6","43","8","30","8","25","7","87","7","34","7","48","8","60","6","73","8","67","7","50","8","184","7","178","7","167","7","424.74","7.91","","","39.88","","19.82","","","8.98","","","8.47","","","8.31","","","9.69","","","7.71","","","10.1","","","12.53","","","9.59","","","13.02","","","9.38","","","8.26","","","8.98","","","10.28","","","8.76","","","9.3","","","11.22","","","14.71","","","11.91","","","11.11","","","16.51","","","10.34","","","10.33","","","8.88","","","9.46","","","9.54","","","9.79","","","9.16","","","9.62","","","11.25","","","8.89","","","14.14","","","11.44","","","14.85","","","10.62","",""
"137","","1","pl","273294636","18","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"138","1980-01-01 00:00:00","37","pl","533791273","18","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","3","2","10","3","8","4","9","5","9","5","7","6","8","8","6","7","5","6","7","8","5","10","6","10","6","10","7","10","8","12","3","10","7","10","4","20","6","30","6","15","4","30","4","20","4","25","5","30","5","40","5","55","4","60","5","80","3","65","6","0","0","80","2","80","3","80","3","80","3","541.6","10.61","","","19.15","","56.39","","","13.5","","","10.61","","","10.96","","","11.31","","","12.65","","","12.53","","","12.52","","","11.65","","","11.21","","","12.04","","","11.86","","","12.61","","","15.69","","","11.62","","","14.21","","","11.28","","","12.81","","","12.36","","","12.36","","","11.87","","","13.7","","","13.2","","","13.46","","","11.75","","","15.4","","","15.93","","","11.83","","","14.77","","","14.55","","","25.4","","","18.82","","","14.06","","","12.83","","","14.1","",""
"139","","1","pl","1641163976","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63","6.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141","","2","pl","1471495886","20","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.44","55.6","","","57.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"142","","6","pl","1714877402","20","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","5","","","50","3","60","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.65","7.52","","","6.06","","19.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83","","","","","","13.23","","","15.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"143","","1","pl","1314225173","32","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21","9.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"144","","2","pl","1967886180","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.53","13.16","","","51.7","","43.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145","1980-01-01 00:00:00","37","pl","1839701879","20","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","5","8","6","7","5","9","8","7","7","7","11","7","10","7","16","5","10","5","13","8","15","5","20","6","12","6","18","5","16","6","50","4","35","7","45","5","60","4","65","4","50","3","70","3","110","2","70","4","90","3","80","4","75","3","100","2","90","4","180","2","180","2","423.3","6.78","","","5.28","","16.86","","","8.57","","","11.15","","","9.37","","","9.79","","","10.45","","","10.29","","","8.88","","","11.27","","","11.52","","","9.55","","","12.65","","","10.54","","","10.01","","","10.43","","","9.44","","","11.22","","","11.05","","","12.69","","","11.37","","","10.98","","","11.8","","","17.25","","","12.42","","","10.03","","","11.48","","","12.89","","","21.11","","","13.02","","","10.02","","","12.31","","","14.45","","","11.64","","","12.49","","","12.25","",""
"146","1980-01-01 00:00:00","37","pl","1756112902","25","mężczyzna","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","5","2","6","10","7","10","8","10","8","9","17","4","11","2","12","7","15","7","13","4","37","5","32","4","13","7","35","6","27","6","29","1","36","4","47","4","32","4","45","5","45","1","39","4","54","4","64","6","56","5","76","4","120","5","89","4","80","6","200","8","130","2","504.55","28.34","","","12.43","","19.15","","","10.94","","","8.76","","","10.84","","","12.3","","","13.82","","","32.93","","","12.39","","","11.3","","","10.37","","","16.6","","","15.77","","","12.43","","","11.04","","","14.6","","","9.89","","","18.69","","","10.52","","","11.35","","","13.5","","","10.81","","","11.19","","","8.67","","","12.2","","","18.91","","","10.54","","","10.93","","","12.24","","","11.02","","","17.5","","","10.62","","","13.56","","","11.18","","","11.68","","","15.54","",""
"147","","1","pl","1735042899","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.69","15.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"149","","1","pl","52977579","20","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.72","7.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"150","1980-01-01 00:00:00","37","pl","924587558","20","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","10","2","10","3","10","4","10","5","9","7","9","7","9","8","9","10","9","8","8","9","9","10","9","14","8","13","7","12","8","15","8","10","8","15","8","30","9","30","9","45","8","50","6","1","0","60","7","60","8","85","8","20","8","70","7","100","7","90","7","80","7","100","8","200","6","100","9","200","5","572.58","9.7","","","54.44","","24.7","","","9.88","","","8.88","","","10.13","","","12.21","","","11.1","","","11.16","","","11.88","","","10.49","","","18.37","","","33.75","","","12.61","","","27.32","","","10.93","","","11.69","","","10.48","","","10.63","","","11.63","","","14.38","","","10.95","","","12.69","","","11.16","","","27.83","","","14.82","","","19.77","","","15.64","","","13.15","","","10.59","","","11.33","","","10.76","","","13.3","","","21.98","","","12.95","","","17.46","","","11.84","",""
"151","","1","pl","1328820947","19","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.77","8.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"152","1980-01-01 00:00:00","37","pl","612045967","19","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","1","7","2","10","3","10","4","10","5","9","6","9","6","7","7","9","7","7","9","6","11","7","12","5","19","5","14","6","15","5","20","6","20","6","24","4","4","5","30","5","19","4","40","6","40","3","50","2","40","2","60","5","70","4","4","4","100","3","60","4","40","4","80","4","70","4","90","3","100","1","439.21","15.06","","","7.71","","34.17","","","8.45","","","9.2","","","9.86","","","7.93","","","11.95","","","9.97","","","10.89","","","11.9","","","14.63","","","10.73","","","11.49","","","13.05","","","12.65","","","13.94","","","10.54","","","9.14","","","13.13","","","12.51","","","10.53","","","9.83","","","11.6","","","12.08","","","11.9","","","15.31","","","10.03","","","11.05","","","10.63","","","10.68","","","9.24","","","11.06","","","11.23","","","11.64","","","12.03","","","11.47","",""
"153","1980-01-01 00:00:00","37","pl","562525812","17","kobieta","Zapoznałam/em się z instrukcją i używam komputera.","1","7","2","10","3","10","4","10","4","9","6","10","7","10","7","9","8","9","7","8","8","6","7","1","0","0","11","4","16","8","19","3","17","6","18","3","26","5","17","2","17","4","19","2","19","2","30","1","30","1","30","1","40","1","28","2","50","2","50","2","50","2","30","1","40","2","60","3","60","3","392.93","9.22","","","13.16","","17.94","","","9.57","","","7.91","","","8.2","","","9.13","","","10.88","","","11.84","","","9.49","","","10.53","","","13.35","","","11.86","","","10.26","","","13.73","","","11.15","","","7.71","","","10.31","","","9.51","","","10.6","","","13.1","","","11.15","","","8.08","","","9.09","","","7.79","","","11.99","","","11.7","","","8.8","","","11.07","","","11.4","","","8.69","","","9.83","","","10.68","","","10.55","","","12.57","","","10.57","","","9.52","",""
"154","","14","pl","1104768361","15","kobieta","Nie udało mi się włączyć ""Wersji na komputer"" i wypełniam ankietę na telefonie.","3","7","","","3","10","","","","","","","5","8","","","","","7","6","","","","","","","","","","","","","","","6","3","","","6","6","","","","","14","4","16","4","12","7","","","8","5","","","","","","","","","20","6","27","3","","","","","215.65","8.62","","","23.49","","35.47","","","","","","10.23","","","","","","","","","","","","11.65","","","","","","","","","11.61","","","","","","","","","","","","","","","","","","","","","","","","23.42","","","","","","9.99","","","","","","","","","11.5","","","15.51","","","10.6","","","","","","15.45","","","","","","","","","","","","","","","13.71","","","14.4","","","","","","","",""
"155","","1","pl","1067087801","18","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.29","18.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"156","","2","pl","754026307","18","kobieta","Zapoznałam/em się z instrukcją i używam telefonu z ""Wersją na Komputer"".","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.61","16.45","","","17.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"157","1980-01-01 00:00:00","37","pl","1361525967","1111","mężczyzna","Zapoznałam/em się z instrukcją i używam komputera.","1","10","2","10","4","10","4","10","5","10","6","10","7","9","9","9","7","8","10","8","10","8","14","7","10","9","10","7","20","8","1","3","26","8","17","8","11","5","40","7","30","7","60","7","25","8","30","6","0","0","40","7","50","6","60","6","50","6","60","8","15","4","60","6","50","5","0","0","70","6","404.76","13.6","","","11.55","","12.39","","","7.24","","","7.32","","","7.26","","","8.17","","","8.33","","","10","","","10.07","","","11.81","","","10.02","","","9.83","","","11.88","","","8.53","","","10.95","","","11.41","","","15.25","","","12.7","","","12.86","","","10.76","","","10.58","","","12.6","","","8.98","","","10.07","","","9.32","","","10.77","","","10.35","","","9.88","","","8.98","","","10.54","","","13.26","","","12.39","","","11.24","","","13.34","","","15.88","","","14.65","",""
"158","","1","pl","1603667151","21","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.34","12.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"159","","1","pl","2051579877","21","kobieta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.07","12.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
